reading	word	pos	japanese_form
めいずどりーむ	May's Dream	noun	メイズドリーム
めいそん	Mayson	noun	メイソン
めいどおぶへぶん	Maid Of Heaven	noun	メイドオブヘブン
めいどおぶへゔん	Maid Of Heaven	noun	メイドオブヘヴン
めいびー	Maybe	noun	メイビー
めいびーでぃすくりーと	Maybe Discreet	noun	メイビーディスクリート
めいぶんべる	Maven Belle	noun	メイブンベル
めいよーおんざさいど	Mayo On the Side	noun	メイヨーオンザサイド
めいるざでざーと	Mail The Desert	noun	メイルザデザート
めいんしーくえんす	Main Sequence	noun	メインシークエンス
めいゔんべる	Maven Belle	noun	メイヴンベル
めおんどる	Meandre	noun	メオンドル
めがへるつ	Megahertz	noun	メガヘルツ
めくたーん	Mekhtaal	noun	メクターン
めじゃーどたいむ	Measured Time	noun	メジャードタイム
めじゃーびーる	Major Beel	noun	メジャービール
めすさーふ	Mehthaaf	noun	メスサーフ
めぞんるい	Maison Louis	noun	メゾンルイ
めたるべんだー	Metal Bender	noun	メタルベンダー
めだりあどーろ	Medaglia d'Oro	noun	メダリアドーロ
めだーりー	Medaaly	noun	メダーリー
めっかずえんじぇる	Mecca's Angel	noun	メッカズエンジェル
めっけ	Mecke	noun	メッケ
めっぞそぷらの	Mezzo Soprano	noun	メッゾソプラノ
めておすとーむ	Meteor Storm	noun	メテオストーム
めでぃあせんせーしょん	Media Sensation	noun	メディアセンセーション
めでぃあぱずる	Media Puzzle	noun	メディアパズル
めでぃしあん	Medicean	noun	メディシアン
めでぃていと	Meditate	noun	メディテイト
めでぃてーと	Meditate	noun	メディテート
めでぃーなすぴりっと	Medina Spirit	noun	メディーナスピリット
めとろぽりたん	Metropolitan	noun	メトロポリタン
めどうすたー	Meadow Star	noun	メドウスター
めにふぃー	Menifee	noun	メニフィー
めもりーずおぶしるばー	Memories of Silver	noun	メモリーズオブシルバー
めもりーずおぶしるゔぁー	Memories of Silver	noun	メモリーズオブシルヴァー
めらとにん	Melatonin	noun	メラトニン
めりでぃあな	Meridiana	noun	メリディアナ
めりるぼーん	Marylebone	noun	メリルボーン
めりーと	Melito	noun	メリート
めろでぃべる	Melody Belle	noun	メロディベル
めろでぃーべる	Melody Belle	noun	メロディーベル
めんたりてぃ	Mentality	noun	メンタリティ
めんたる	Mental	noun	メンタル
めんでるすぞーん	Mendelssohn	noun	メンデルスゾーン
めんどしーの	Mendocino	noun	メンドシーノ
めんふーば	Menhoubah	noun	メンフーバ
めーます	Mehmas	noun	メーマス
もあざんせいくりっど	More Than Sacred	noun	モアザンセイクリッド
もあざんるっくす	More Than Looks	noun	モアザンルックス
もあざんれでぃ	More Than Ready	noun	モアザンレディ
もあじょいあす	More Joyous	noun	モアジョイアス
もあすぴりっと	Mor Spirit	noun	モアスピリット
もいら	Moira	noun	モイラ
もうりーにょ	Mourinho	noun	モウリーニョ
もうんが	Mo'unga	noun	モウンガ
もしーん	Mosheen	noun	モシーン
もすくわふらいやー	Moscow Flyer	noun	モスクワフライヤー
もすたっかー	Moss Tucker	noun	モスタッカー
もすたーだふ	Mostahdaf	noun	モスターダフ
もすといんぷるーぶど	Most Improved	noun	モストインプルーブド
もすといんぷるーゔど	Most Improved	noun	モストインプルーヴド
もすふぁん	Mossfun	noun	モスファン
もすふらわー	Mossflower	noun	モスフラワー
もすぼろー	Mossborough	noun	モスボロー
もすまん	Mossman	noun	モスマン
もだんげーむず	Modern Games	noun	モダンゲームズ
もてぃべいたー	Motivator	noun	モティベイター
もてぃべーたー	Motivator	noun	モティベーター
もてぃゔぇいたー	Motivator	noun	モティヴェイター
もてぃゔぇーたー	Motivator	noun	モティヴェーター
もでむ	Modem	noun	モデム
もどねがる	Mo Donegal	noun	モドネガル
もなここんさる	Monaco Consul	noun	モナココンサル
もなでもんま	Mona de Momma	noun	モナデモンマ
もなーこす	Monarchos	noun	モナーコス
もねばしあ	Monevassia	noun	モネバシア
もねばっしあ	Monevassia	noun	モネバッシア
もねゔぁしあ	Monevassia	noun	モネヴァシア
もねゔぁっしあ	Monevassia	noun	モネヴァッシア
ものもいがーる	Monomoy Girl	noun	モノモイガール
もはーざー	Mohaather	noun	モハーザー
もらんでぃ	Morandi	noun	モランディ
もりあーてぃ	Moriarty	noun	モリアーティ
もりーぶるーむ	Molly Bloom	noun	モリーブルーム
もりーまろーん	Molly Malone	noun	モリーマローン
もりーもーがん	Molly Morgan	noun	モリーモーガン
もるしゅでぃ	Morshdi	noun	モルシュディ
もるてぃーずくろす	Maltese Cross	noun	モルティーズクロス
もるでぃびあん	Maldivian	noun	モルディビアン
もるでぃゔぃあん	Maldivian	noun	モルディヴィアン
もれの	Moreno	noun	モレノ
もんおめる	Mont Ormel	noun	モンオメル
もんごりあんかーん	Mongolian Khan	noun	モンゴリアンカーン
もんごりあんぐるーむ	Mongolian Groom	noun	モンゴリアングルーム
もんごりあんさたでー	Mongolian Saturday	noun	モンゴリアンサタデー
もんざんと	Monzante	noun	モンザント
もんじゅー	Montjeu	noun	モンジュー
もんずーん	Monsun	noun	モンズーン
もんたしぶ	Montassib	noun	モンタシブ
もんたれ	Montare	noun	モンタレ
もんてふぃりあ	Montefilia	noun	モンテフィリア
もんてろっそ	Monterosso	noun	モンテロッソ
もんでぃありすと	Mondialiste	noun	モンディアリスト
もんとやずしーくれっと	Montoya's Secret	noun	モントヤズシークレット
もんとりおーるれっど	Montreal Red	noun	モントリオールレッド
もんば	Monba	noun	モンバ
もんまるとる	Montmartre	noun	モンマルトル
もんめっき	Mon Mekki	noun	モンメッキ
もんろー	Monroe	noun	モンロー
もーぐる	Mogul	noun	モーグル
もーじ	Mawj	noun	モージ
もーたうん	Mo Town	noun	モータウン
もーつぁると	Mozart	noun	モーツァルト
もーどにごーる	Mo Donegal	noun	モードニゴール
もーにんぐらいん	Morning Line	noun	モーニングライン
もーにんとんぐろーりー	Mornington Glory	noun	モーニントングローリー
もーふぉるつぁ	Mo Forza	noun	モーフォルツァ
もーめんとおぶちぇんじ	Moment of Change	noun	モーメントオブチェンジ
もーららかな	Mauralakana	noun	モーララカナ
もーんおぶそんぐ	Morn of Song	noun	モーンオブソング
やうぽん	Yaupon	noun	ヤウポン
やぐり	Yagli	noun	ヤグリ
やしゅまく	Yashmak	noun	ヤシュマク
やっぴーいお	Yippyio	noun	ヤッピーイオ
やぷりも	Ya Primo	noun	ヤプリモ
やまらく	Ya Malak	noun	ヤマラク
やんきーびくたー	Yankee Victor	noun	ヤンキービクター
やんきーろーず	Yankee Rose	noun	ヤンキーローズ
やんきーゔぃくたー	Yankee Victor	noun	ヤンキーヴィクター
やんくすみゅーじっく	Yanks Music	noun	ヤンクスミュージック
やんぐすたー	Youngstar	noun	ヤングスター
やんふぇるめーる	Jan Vermeer	noun	ヤンフェルメール
やんぶりゅーげる	Jan Brueghel	noun	ヤンブリューゲル
やんゔぇるめーる	Jan Vermeer	noun	ヤンヴェルメール
ゆあそんぐ	Your Song	noun	ユアソング
ゆあでぃーる	Yourdeel	noun	ユアディール
ゆに	Uni	noun	ユニ
ゆにおんすとらいく	Union Strike	noun	ユニオンストライク
ゆにおんらぐず	Union Rags	noun	ユニオンラグズ
ゆにばーさるぷりんす	Universal Prince	noun	ユニバーサルプリンス
ゆにゅーじゅあるさすぺくと	Unusual Suspect	noun	ユニュージュアルサスペクト
ゆにゔぁーさるぷりんす	Universal Prince	noun	ユニヴァーサルプリンス
ゆにーくべら	Unique Bella	noun	ユニークベラ
ゆびあー	Yibir	noun	ユビアー
ゆりしーず	Ulysses	noun	ユリシーズ
ゆー	You	noun	ユー
ゆーあんどあい	You and I	noun	ユーアンドアイ
ゆーあーそーすりりんぐ	Youresothrilling	noun	ユーアーソースリリング
ゆーえすねいびーふらっぐ	US Navy Flag	noun	ユーエスネイビーフラッグ
ゆーえすねいゔぃーふらっぐ	US Navy Flag	noun	ユーエスネイヴィーフラッグ
ゆーごっととぅみー	You Got To Me	noun	ユーゴットトゥミー
ゆーざーふれんどりー	User Friendly	noun	ユーザーフレンドリー
ゆーのみあ	Eunomia	noun	ユーノミア
ゆーむざいん	Youmzain	noun	ユームザイン
ゆーろいやーず	Euroears	noun	ユーロイヤーズ
ゆーろしゃーりーん	Euro Charline	noun	ユーロシャーリーン
ゆーろんぷりんす	Yulong Prince	noun	ユーロンプリンス
ゆーわんぐ	You Wahng	noun	ユーワング
ようせい	Yosei	noun	ヨウセイ
よしだ	Yoshida	noun	ヨシダ
よはねすふぇるめーる	Johannes Vermeer	noun	ヨハネスフェルメール
よはねすぶるぐ	Johannesburg	noun	ヨハネスブルグ
よはねすゔぇるめーる	Johannes Vermeer	noun	ヨハネスヴェルメール
らいあ	Lyre	noun	ライア
らいあふぁん	Ryafan	noun	ライアファン
らいあんまーく	Ryan Mark	noun	ライアンマーク
らいおんずろーあ	Lion's Roar	noun	ライオンズローア
らいおんていまー	Lion Tamer	noun	ライオンテイマー
らいおんはーと	Lion Heart	noun	ライオンハート
らいじんぐろまんす	Rising Romance	noun	ライジングロマンス
らいつおぶへぶん	Lights of Heaven	noun	ライツオブヘブン
らいつおぶへゔん	Lights of Heaven	noun	ライツオブヘヴン
らいといんふぁんとりーまん	Light Infantry Man	noun	ライトインファントリーマン
らいとぅんたいくーん	Written Tycoon	noun	ライトゥンタイクーン
らいとおぶぱっせーじ	Rite Of Passage	noun	ライトオブパッセージ
らいとざひゅーず	Lite the Fuse	noun	ライトザヒューズ
らいとしふと	Light Shift	noun	ライトシフト
らいとじぐ	Light Jig	noun	ライトジグ
らいとにんぐすぴあ	Lightning Spear	noun	ライトニングスピア
らいとにんぐぱーる	Lightening Pearl	noun	ライトニングパール
らいとはうす	Lighthouse	noun	ライトハウス
らいとはうすべい	Lighthouse Bay	noun	ライトハウスベイ
らいとりーそー	Rightly So	noun	ライトリーソー
らいふ	Rayif	noun	ライフ
らいふあっとてん	Life At Ten	noun	ライフアットテン
らいふいずぐっど	Life Is Good	noun	ライフイズグッド
らいふいずすうぃーと	Life Is Sweet	noun	ライフイズスウィート
らいらっくすあんどれーす	Lilacs and Lace	noun	ライラックスアンドレース
らいんおぶでゅーてぃ	Line of Duty	noun	ラインオブデューティ
らいんおぶでーびっど	Line of David	noun	ラインオブデービッド
らいんおぶでーゔぃっど	Line of David	noun	ラインオブデーヴィッド
らいんばっかー	Linebacker	noun	ラインバッカー
らいーる	Lyre	noun	ライール
らうんどてーぶる	Round Table	noun	ラウンドテーブル
らうんどぽんど	Round Pond	noun	ラウンドポンド
らかざる	Lacazar	noun	ラカザル
らかーら	La Cara	noun	ラカーラ
らがのあ	Laganore	noun	ラガノア
らきーん	Rakeen	noun	ラキーン
らくからちゃ	La Cucaracha	noun	ラクカラチャ
らくてぃ	Rakti	noun	ラクティ
らくらんりばー	Lachlan River	noun	ラクランリバー
らくらんりゔぁー	Lachlan River	noun	ラクランリヴァー
らくりーく	La Crique	noun	ラクリーク
らくれそにえーる	La Cressonniere	noun	ラクレソニエール
らぐすとぅりっちーず	Rags To Riches	noun	ラグストゥリッチーズ
らぐずとぅりっちず	Rags To Riches	noun	ラグズトゥリッチズ
らぐまー	Ragmar	noun	ラグマー
らこりーな	La Collina	noun	ラコリーナ
らころねる	La Coronel	noun	ラコロネル
らこんふぇでれーしょん	La Confederation	noun	ラコンフェデレーション
らざっと	Lazzat	noun	ラザット
らしあんきゃめろっと	Russian Camelot	noun	ラシアンキャメロット
らしにー	Lassigny	noun	ラシニー
らじあな	Razyana	noun	ラジアナ
らじゃばば	Raja Baba	noun	ラジャババ
らじーむ	Rajeem	noun	ラジーム
らじーん	Razeen	noun	ラジーン
らすけてぃすぴりっと	Lasqueti Spirit	noun	ラスケティスピリット
らすとこーる	Last Call	noun	ラストコール
らすとたいくーん	Last Tycoon	noun	ラストタイクーン
らすとふるめじゃー	Last Full Measure	noun	ラストフルメジャー
らすめになす	Las Meninas	noun	ラスメニナス
らずーら	Lazzura	noun	ラズーラ
らせてぃんぐ	Russeting	noun	ラセティング
らっかりお	Laccario	noun	ラッカリオ
らっきーおーなーず	Lucky Owners	noun	ラッキーオーナーズ
らっきーぐれい	Luckygray	noun	ラッキーグレイ
らっきーすぴーど	Lucky Speed	noun	ラッキースピード
らっきーすわいねす	Lucky Sweynesse	noun	ラッキースワイネス
らっきーないん	Lucky Nine	noun	ラッキーナイン
らっきーはすらー	Lucky Hussler	noun	ラッキーハスラー
らっきーばぶるず	Lucky Bubbles	noun	ラッキーバブルズ
らっきーべが	Lucky Vega	noun	ラッキーベガ
らっきーらいおん	Lucky Lion	noun	ラッキーライオン
らっきーろべると	Lucky Roberto	noun	ラッキーロベルト
らっきーゔぇが	Lucky Vega	noun	ラッキーヴェガ
